Points:0	Points:1	abs_DELTA_V0	DELTA_V0
8.73113	2.2786	0.00026986	0.00026986
8.64172	2.27035	0.0002960999999999999	0.0002960999999999999
8.54999	2.26051	0.0003230099999999999	0.0003230099999999999
8.45606	2.24938	0.0003498399999999999	0.0003498399999999999
8.36073	2.23729	0.00037603000000000007	0.00037603000000000007
8.26494	2.22455	0.00040057000000000005	0.00040057000000000005
8.16947	2.21144	0.00042245999999999994	0.00042245999999999994
8.07434	2.19811	0.00044118	0.00044118
7.97939	2.18464	0.0004565299999999999	0.0004565299999999999
7.88444	2.17114	0.00046785999999999985	0.00046785999999999985
7.78946	2.15767	0.00047506999999999996	0.00047506999999999996
7.69475	2.14438	0.00047864	0.00047864
7.60072	2.1314	0.00047862	0.00047862
7.50771	2.11884	0.00047521999999999994	0.00047521999999999994
7.41593	2.10677	0.00046892700000000006	0.00046892700000000006
7.32527	2.09522	0.00045999699999999997	0.00045999699999999997
7.23554	2.08418	0.00044860599999999994	0.00044860599999999994
7.1465	2.07366	0.0004352370000000001	0.0004352370000000001
7.05783	2.06364	0.000420294	0.000420294
6.96921	2.05409	0.0004035	0.0004035
6.88049	2.04501	0.00038494099999999997	0.00038494099999999997
6.79167	2.03641	0.000364623	0.000364623
6.70274	2.02829	0.000343435	0.000343435
6.61372	2.02066	0.0003222007	0.0003222007
6.52459	2.01351	0.000300458	0.000300458
6.43536	2.00683	0.000278414	0.000278414
6.34603	2.0006	0.000256155	0.000256155
6.2566	1.99483	0.00023378	0.00023378
6.16707	1.98948	0.0002114311	0.0002114311
6.07746	1.98455	0.00018878500000000002	0.00018878500000000002
5.98776	1.98002	0.00016572499999999998	0.00016572499999999998
5.89798	1.97586	0.00014258500000000003	0.00014258500000000003
5.80813	1.97207	0.00011955399999999996	0.00011955399999999996
5.7182	1.96861	9.587999999999996e-05	9.587999999999996e-05
5.62822	1.96548	7.1455e-05	7.1455e-05
5.53817	1.96266	4.700499999999992e-05	4.700499999999992e-05
5.44807	1.96014	2.2856000000000026e-05	2.2856000000000026e-05
5.35792	1.95789	1.207000000000031e-06	-1.207000000000031e-06
5.26772	1.9559	2.5889000000000077e-05	-2.5889000000000077e-05
5.17749	1.95417	5.106699999999991e-05	-5.106699999999991e-05
5.08722	1.95267	7.672500000000004e-05	-7.672500000000004e-05
4.99693	1.95141	0.00010349099999999993	-0.00010349099999999993
4.90661	1.95037	0.00013067799999999996	-0.00013067799999999996
4.81626	1.94954	0.00015802299999999997	-0.00015802299999999997
4.72591	1.94893	0.00018583100000000013	-0.00018583100000000013
4.63554	1.94851	0.00021390600000000004	-0.00021390600000000004
4.54517	1.9483	0.00024213300000000006	-0.00024213300000000006
4.45479	1.94829	0.00027077900000000007	-0.00027077900000000007
4.36442	1.94849	0.0002997039999999999	-0.0002997039999999999
4.27405	1.94888	0.000328312	-0.000328312
4.18369	1.94948	0.00035621700000000004	-0.00035621700000000004
4.09335	1.95028	0.0003830919999999999	-0.0003830919999999999
4.00303	1.9513	0.0004088840000000001	-0.0004088840000000001
3.91273	1.95254	0.0004334810000000001	-0.0004334810000000001
3.82246	1.95401	0.000456665	-0.000456665
3.73223	1.95573	0.0004783770000000001	-0.0004783770000000001
3.64203	1.95769	0.000498552	-0.000498552
3.55188	1.95991	0.0005167899999999999	-0.0005167899999999999
3.46177	1.96241	0.000532605	-0.000532605
3.37172	1.9652	0.0005456609999999999	-0.0005456609999999999
3.28173	1.9683	0.000556005	-0.000556005
3.1918	1.97173	0.0005635569999999999	-0.0005635569999999999
3.10194	1.97549	0.000567665	-0.000567665
3.01215	1.97961	0.000568013	-0.000568013
2.92245	1.98411	0.0005646430000000001	-0.0005646430000000001
2.83283	1.98901	0.0005577840000000001	-0.0005577840000000001
2.7433	1.99432	0.0005475769999999999	-0.0005475769999999999
2.65387	2.00006	0.0005339860000000001	-0.0005339860000000001
2.56453	2.00624	0.000517161	-0.000517161
2.47529	2.01289	0.000497215	-0.000497215
2.38616	2.02	0.000474618	-0.000474618
2.29713	2.0276	0.00044994699999999997	-0.00044994699999999997
2.2082	2.03568	0.000423007	-0.000423007
2.11938	2.04425	0.000393722	-0.000393722
2.03065	2.0533	0.00036317799999999997	-0.00036317799999999997
1.94203	2.06282	0.000332137	-0.000332137
1.8534	2.07282	0.000300775	-0.000300775
1.76443	2.08332	0.00026964900000000006	-0.00026964900000000006
1.67482	2.09432	0.00023880699999999998	-0.00023880699999999998
1.58431	2.10585	0.000208371	-0.000208371
1.49269	2.11791	0.00017843499999999998	-0.00017843499999999998
1.39985	2.13046	0.00014900299999999998	-0.00014900299999999998
1.30595	2.14345	0.00012086549999999998	-0.00012086549999999998
1.21133	2.15676	9.44628e-05	-9.44628e-05
1.11638	2.17026	6.93438e-05	-6.93438e-05
1.02144	2.18382	4.49694e-05	-4.49694e-05
0.926519	2.19734	2.1181e-05	-2.1181e-05
0.83145	2.21075	1.9060000000000051e-06	1.9060000000000051e-06
0.736058	2.22393	2.4282000000000036e-05	2.4282000000000036e-05
0.640291	2.23676	4.637199999999998e-05	4.637199999999998e-05
0.544861	2.24896	6.787200000000002e-05	6.787200000000002e-05
0.450708	2.26021	8.866799999999997e-05	8.866799999999997e-05
0.358641	2.27017	0.00010931099999999996	0.00010931099999999996
0.268947	2.27852	0.00012990699999999996	0.00012990699999999996
0.180247	2.28492	0.00015087999999999994	0.00015087999999999994
0.0909091	2.28875	0.00017286900000000008	0.00017286900000000008
0.0	2.28875	0.00018417599999999998	0.00018417599999999998
9.0	2.26414	0.00021522400000000008	0.00021522400000000008
8.90909	2.26413	0.00022700400000000005	0.00022700400000000005
8.8198	2.2602	0.0002519759999999999	0.0002519759999999999
8.73126	2.25362	0.00027833999999999997	0.00027833999999999997
8.64191	2.24508	0.0003054500000000001	0.0003054500000000001
8.55015	2.23487	0.0003334500000000001	0.0003334500000000001
8.45613	2.22332	0.00036139000000000006	0.00036139000000000006
8.36066	2.21075	0.0003886600000000001	0.0003886600000000001
8.26471	2.1975	0.0004142200000000001	0.0004142200000000001
8.1691	2.18387	0.0004368900000000001	0.0004368900000000001
8.07384	2.17	0.00045607000000000004	0.00045607000000000004
7.97877	2.15601	0.0004714299999999999	0.0004714299999999999
7.8837	2.14196	0.00048255999999999993	0.00048255999999999993
7.78859	2.12796	0.00048934	0.00048934
7.69377	2.11415	0.0004920899999999999	0.0004920899999999999
7.59965	2.10067	0.00049123	0.00049123
7.50659	2.08763	0.0004869700000000001	0.0004869700000000001
7.41479	2.07511	0.0004796859999999999	0.0004796859999999999
7.32416	2.06314	0.0004698810000000001	0.0004698810000000001
7.23448	2.05172	0.00045759200000000005	0.00045759200000000005
7.1455	2.04084	0.00044328499999999997	0.00044328499999999997
7.05692	2.03048	0.00042751600000000007	0.00042751600000000007
6.96837	2.02061	0.000410339	0.000410339
6.87973	2.01124	0.00039161700000000003	0.00039161700000000003
6.79098	2.00236	0.000370998	0.000370998
6.70212	1.994	0.000348986	0.000348986
6.61315	1.98613	0.00032678439999999997	0.00032678439999999997
6.52408	1.97877	0.00030435280000000003	0.00030435280000000003
6.4349	1.97189	0.0002814952	0.0002814952
6.34561	1.96549	0.000258342	0.000258342
6.25622	1.95956	0.000235072	0.000235072
6.16674	1.95407	0.00021204050000000002	0.00021204050000000002
6.07716	1.949	0.00018901499999999998	0.00018901499999999998
5.98749	1.94435	0.000165567	0.000165567
5.89774	1.94009	0.00014187500000000002	0.00014187500000000002
5.80791	1.9362	0.00011828399999999997	0.00011828399999999997
5.71801	1.93266	9.422e-05	9.422e-05
5.62805	1.92946	6.928700000000002e-05	6.928700000000002e-05
5.53802	1.92657	4.389299999999993e-05	4.389299999999993e-05
5.44794	1.92399	1.873400000000007e-05	1.873400000000007e-05
5.3578	1.92169	5.872999999999989e-06	-5.872999999999989e-06
5.26762	1.91966	3.070500000000001e-05	-3.070500000000001e-05
5.1774	1.91789	5.625699999999999e-05	-5.625699999999999e-05
5.08715	1.91636	8.2383e-05	-8.2383e-05
4.99687	1.91507	0.00010965300000000003	-0.00010965300000000003
4.90656	1.914	0.00013778999999999994	-0.00013778999999999994
4.81623	1.91316	0.0001660320000000001	-0.0001660320000000001
4.72588	1.91253	0.00019459099999999993	-0.00019459099999999993
4.63553	1.91211	0.00022366299999999992	-0.00022366299999999992
4.54516	1.9119	0.000252843	-0.000252843
4.4548	1.91189	0.00028212799999999987	-0.00028212799999999987
4.36443	1.91208	0.0003117710000000001	-0.0003117710000000001
4.27408	1.91248	0.00034134500000000006	-0.00034134500000000006
4.18373	1.91309	0.00037026600000000006	-0.00037026600000000006
4.0934	1.91391	0.0003981289999999999	-0.0003981289999999999
4.00309	1.91496	0.0004247490000000001	-0.0004247490000000001
3.9128	1.91622	0.000450255	-0.000450255
3.82255	1.91773	0.00047440800000000006	-0.00047440800000000006
3.73233	1.91948	0.000496879	-0.000496879
3.64214	1.92148	0.000517551	-0.000517551
3.55201	1.92376	0.0005362349999999999	-0.0005362349999999999
3.46192	1.92631	0.0005526589999999999	-0.0005526589999999999
3.37189	1.92917	0.000566328	-0.000566328
3.28191	1.93235	0.000576934	-0.000576934
3.19201	1.93585	0.000584484	-0.000584484
3.10218	1.93971	0.000588709	-0.000588709
3.01242	1.94394	0.00058921	-0.00058921
2.92275	1.94855	0.00058571	-0.00058571
2.83316	1.95358	0.000578273	-0.000578273
2.74367	1.95903	0.000567211	-0.000567211
2.65428	1.96493	0.0005526399999999999	-0.0005526399999999999
2.56498	1.97129	0.0005346999999999999	-0.0005346999999999999
2.4758	1.97813	0.0005135220000000001	-0.0005135220000000001
2.38672	1.98545	0.000489486	-0.000489486
2.29775	1.99328	0.00046318299999999993	-0.00046318299999999993
2.20888	2.00161	0.000435013	-0.000435013
2.12013	2.01045	0.00040470199999999995	-0.00040470199999999995
2.03148	2.01979	0.00037274000000000004	-0.00037274000000000004
1.94293	2.02963	0.00034004900000000004	-0.00034004900000000004
1.85438	2.03996	0.000307059	-0.000307059
1.76549	2.05082	0.00027436600000000006	-0.00027436600000000006
1.67593	2.06221	0.000242095	-0.000242095
1.58545	2.07416	0.00021045	-0.00021045
1.49382	2.08665	0.000179721	-0.000179721
1.40094	2.09968	0.00014966599999999996	-0.00014966599999999996
1.30695	2.11317	0.00012059820000000001	-0.00012059820000000001
1.21222	2.127	9.33083e-05	-9.33083e-05
1.11714	2.14104	6.77773e-05	-6.77773e-05
1.02209	2.15514	4.3285800000000005e-05	-4.3285800000000005e-05
0.927044	2.1692	1.9283000000000012e-05	-1.9283000000000012e-05
0.831846	2.18314	4.230000000000005e-06	4.230000000000005e-06
0.736315	2.19685	2.7019000000000034e-05	2.7019000000000034e-05
0.640393	2.21019	4.946900000000001e-05	4.946900000000001e-05
0.54482	2.22287	7.158499999999999e-05	7.158499999999999e-05
0.450566	2.23456	9.296200000000004e-05	9.296200000000004e-05
0.358467	2.24489	0.00011394500000000006	0.00011394500000000006
0.268818	2.25354	0.00013484999999999994	0.00013484999999999994
0.180193	2.26017	0.00015603600000000002	0.00015603600000000002
0.0909091	2.26414	0.000178483	0.000178483
0.0	2.26414	0.00019016599999999997	0.00019016599999999997
9.0	2.23928	0.00022198599999999997	0.00022198599999999997
8.90909	2.23928	0.0002342170000000001	0.0002342170000000001
8.81985	2.2352	0.00025993999999999995	0.00025993999999999995
8.73139	2.2284	0.00028688	0.00028688
8.64209	2.21955	0.0003146100000000001	0.0003146100000000001
8.55032	2.20897	0.0003435300000000001	0.0003435300000000001
8.4562	2.19697	0.0003726300000000001	0.0003726300000000001
8.3606	2.18392	0.00040105999999999996	0.00040105999999999996
8.26448	2.17016	0.0004279099999999999	0.0004279099999999999
8.16873	2.15599	0.00045172000000000007	0.00045172000000000007
8.07335	2.14158	0.00047141999999999996	0.00047141999999999996
7.97815	2.12703	0.00048678999999999997	0.00048678999999999997
7.88296	2.11243	0.0004978599999999999	0.0004978599999999999
7.78773	2.09789	0.0005042999999999998	0.0005042999999999998
7.6928	2.08354	0.0005059700000000001	0.0005059700000000001
7.59859	2.06954	0.00050398	0.00050398
7.50547	2.05601	0.000498625	0.000498625
7.41366	2.04304	0.0004901980000000001	0.0004901980000000001
7.32305	2.03065	0.00047942100000000006	0.00047942100000000006
7.23342	2.01883	0.00046606100000000004	0.00046606100000000004
7.14452	2.00759	0.0004505100000000001	0.0004505100000000001
7.05602	1.99689	0.000433531	0.000433531
6.96755	1.9867	0.00041548700000000003	0.00041548700000000003
6.87898	1.97703	0.00039641599999999997	0.00039641599999999997
6.7903	1.96789	0.00037589500000000006	0.00037589500000000006
6.70151	1.95927	0.00035362200000000005	0.00035362200000000005
6.6126	1.95117	0.0003306356	0.0003306356
6.52358	1.94359	0.0003075285	0.0003075285
6.43445	1.93652	0.00028397350000000003	0.00028397350000000003
6.34521	1.92995	0.000259949	0.000259949
6.25586	1.92385	0.0002355469	0.0002355469
6.16642	1.91822	0.00021149120000000003	0.00021149120000000003
6.07687	1.91303	0.000187996	0.000187996
5.98724	1.90826	0.000164374	0.000164374
5.89751	1.9039	0.000140376	0.000140376
5.80771	1.89992	0.00011620900000000004	0.00011620900000000004
5.71783	1.8963	9.169800000000003e-05	9.169800000000003e-05
5.62789	1.89302	6.639199999999997e-05	6.639199999999997e-05
5.53788	1.89007	4.026499999999994e-05	4.026499999999994e-05
5.44781	1.88743	1.417000000000009e-05	1.417000000000009e-05
5.35769	1.88508	1.1292000000000094e-05	-1.1292000000000094e-05
5.26753	1.88301	3.6686000000000075e-05	-3.6686000000000075e-05
5.17732	1.8812	6.256800000000004e-05	-6.256800000000004e-05
5.08708	1.87964	8.910299999999999e-05	-8.910299999999999e-05
4.99681	1.87833	0.00011660499999999999	-0.00011660499999999999
4.90651	1.87724	0.0001452710000000001	-0.0001452710000000001
4.81619	1.87638	0.00017458199999999995	-0.00017458199999999995
4.72586	1.87574	0.00020420400000000004	-0.00020420400000000004
4.63551	1.87531	0.000234266	-0.000234266
4.54516	1.87509	0.00026455199999999993	-0.00026455199999999993
4.4548	1.87508	0.00029471999999999983	-0.00029471999999999983
4.36445	1.87528	0.000324913	-0.000324913
4.2741	1.87569	0.00035520699999999996	-0.00035520699999999996
4.18376	1.87631	0.0003850679999999999	-0.0003850679999999999
4.09344	1.87715	0.0004140230000000001	-0.0004140230000000001
4.00315	1.87821	0.0004416769999999999	-0.0004416769999999999
3.91287	1.87951	0.0004680980000000001	-0.0004680980000000001
3.82263	1.88104	0.00049322	-0.00049322
3.73242	1.88282	0.0005166109999999999	-0.0005166109999999999
3.64225	1.88487	0.0005379720000000001	-0.0005379720000000001
3.55213	1.88719	0.000557153	-0.000557153
3.46206	1.88981	0.0005740399999999999	-0.0005740399999999999
3.37205	1.89273	0.0005882460000000001	-0.0005882460000000001
3.28209	1.89597	0.0005992570000000001	-0.0005992570000000001
3.19221	1.89956	0.000606697	-0.000606697
3.1024	1.90351	0.000610693	-0.000610693
3.01268	1.90784	0.0006111670000000001	-0.0006111670000000001
2.92303	1.91257	0.000607548	-0.000607548
2.83348	1.91772	0.0005996310000000001	-0.0005996310000000001
2.74403	1.92331	0.0005876499999999999	-0.0005876499999999999
2.65467	1.92937	0.0005720390000000001	-0.0005720390000000001
2.56543	1.9359	0.000552991	-0.000552991
2.47629	1.94293	0.0005306839999999999	-0.0005306839999999999
2.38726	1.95046	0.000505338	-0.000505338
2.29835	1.95852	0.000477288	-0.000477288
2.20955	1.9671	0.00044730700000000003	-0.00044730700000000003
2.12087	1.97621	0.00041567199999999996	-0.00041567199999999996
2.0323	1.98585	0.000382453	-0.000382453
1.94383	1.996	0.000348155	-0.000348155
1.85536	2.00668	0.000313579	-0.000313579
1.76654	2.01789	0.000279268	-0.000279268
1.67704	2.02968	0.000245432	-0.000245432
1.58658	2.04204	0.00021242500000000003	-0.00021242500000000003
1.49495	2.05499	0.00018058699999999998	-0.00018058699999999998
1.40202	2.0685	0.00014985699999999999	-0.00014985699999999999
1.30794	2.0825	0.0001200359	-0.0001200359
1.2131	2.09687	9.17933e-05	-9.17933e-05
1.11791	2.11146	6.56754e-05	-6.56754e-05
1.02273	2.12611	4.0907799999999995e-05	-4.0907799999999995e-05
0.927566	2.14073	1.6800000000000002e-05	-1.6800000000000002e-05
0.832241	2.15521	6.821999999999997e-06	6.821999999999997e-06
0.73657	2.16946	2.9976000000000026e-05	2.9976000000000026e-05
0.640493	2.18333	5.2791999999999965e-05	5.2791999999999965e-05
0.544777	2.1965	7.535199999999999e-05	7.535199999999999e-05
0.450421	2.20863	9.731300000000002e-05	9.731300000000002e-05
0.358291	2.21935	0.00011874900000000002	0.00011874900000000002
0.268688	2.2283	0.000140093	0.000140093
0.18014	2.23517	0.00016161599999999995	0.00016161599999999995
0.0909091	2.23928	0.00018431200000000006	0.00018431200000000006
0.0	2.23928	0.0001961590000000001	0.0001961590000000001
9.0	2.2142	0.00022893299999999996	0.00022893299999999996
8.90909	2.2142	0.00024152499999999992	0.00024152499999999992
8.81991	2.20998	0.00026796999999999997	0.00026796999999999997
8.73152	2.20294	0.0002956600000000001	0.0002956600000000001
8.64228	2.19379	0.00032405999999999993	0.00032405999999999993
8.55049	2.18282	0.0003536800000000001	0.0003536800000000001
8.45628	2.17038	0.00038381000000000005	0.00038381000000000005
8.36053	2.15683	0.00041334999999999983	0.00041334999999999983
8.26426	2.14254	0.00044123999999999986	0.00044123999999999986
8.16837	2.12782	0.00046612	0.00046612
8.07285	2.11285	0.0004867999999999999	0.0004867999999999999
7.97753	2.09773	0.0005027499999999999	0.0005027499999999999
7.88222	2.08257	0.0005137799999999999	0.0005137799999999999
7.78687	2.06747	0.0005194499999999999	0.0005194499999999999
7.69183	2.05257	0.0005199900000000001	0.0005199900000000001
7.59753	2.03805	0.0005168200000000001	0.0005168200000000001
7.50436	2.02402	0.0005100930000000001	0.0005100930000000001
7.41254	2.01059	0.000500214	0.000500214
7.32195	1.99776	0.000488155	0.000488155
7.23238	1.98555	0.00047380100000000004	0.00047380100000000004
7.14355	1.97393	0.0004572739999999999	0.0004572739999999999
7.05513	1.96289	0.0004391299999999999	0.0004391299999999999
6.96675	1.95238	0.000419845	0.000419845
6.87825	1.94242	0.000399755	0.000399755
6.78964	1.933	0.00037904599999999996	0.00037904599999999996
6.70091	1.92412	0.000356844	0.000356844
6.61207	1.9158	0.00033334010000000004	0.00033334010000000004
6.5231	1.90801	0.0003095179	0.0003095179
6.43402	1.90075	0.0002853971	0.0002853971
6.34483	1.894	0.00026075800000000004	0.00026075800000000004
6.25552	1.88775	0.00023557270000000002	0.00023557270000000002
6.16611	1.88198	0.0002104936	0.0002104936
6.0766	1.87666	0.000186044	0.000186044
5.98699	1.87178	0.000162008	0.000162008
5.8973	1.86732	0.000137791	0.000137791
5.80752	1.86325	0.00011316899999999999	0.00011316899999999999
5.71766	1.85955	8.838300000000004e-05	8.838300000000004e-05
5.62774	1.85621	6.291299999999994e-05	6.291299999999994e-05
5.53774	1.8532	3.630599999999995e-05	3.630599999999995e-05
5.44769	1.8505	9.404999999999982e-06	9.404999999999982e-06
5.35759	1.8481	1.7086000000000033e-05	-1.7086000000000033e-05
5.26744	1.84599	4.341800000000004e-05	-4.341800000000004e-05
5.17725	1.84415	6.997100000000005e-05	-6.997100000000005e-05
5.08702	1.84256	9.6995e-05	-9.6995e-05
4.99676	1.84122	0.00012469999999999994	-0.00012469999999999994
4.90647	1.84011	0.00015368599999999988	-0.00015368599999999988
4.81616	1.83924	0.00018403700000000007	-0.00018403700000000007
4.72583	1.83858	0.00021490699999999997	-0.00021490699999999997
4.6355	1.83815	0.0002460120000000001	-0.0002460120000000001
4.54515	1.83792	0.00027732699999999996	-0.00027732699999999996
4.45481	1.83791	0.0003084399999999999	-0.0003084399999999999
4.36446	1.83812	0.0003393299999999999	-0.0003393299999999999
4.27412	1.83853	0.0003702499999999999	-0.0003702499999999999
4.1838	1.83916	0.00040105	-0.00040105
4.09349	1.84002	0.00043121	-0.00043121
4.0032	1.8411	0.0004600499999999998	-0.0004600499999999998
3.91293	1.84242	0.0004873500000000001	-0.0004873500000000001
3.8227	1.84398	0.0005131199999999999	-0.0005131199999999999
3.73251	1.8458	0.0005372720000000001	-0.0005372720000000001
3.64235	1.84789	0.000559508	-0.000559508
3.55224	1.85026	0.0005793319999999999	-0.0005793319999999999
3.46219	1.85293	0.000596619	-0.000596619
3.37219	1.85591	0.0006112780000000001	-0.0006112780000000001
3.28226	1.85922	0.0006228340000000001	-0.0006228340000000001
3.1924	1.86288	0.000630563	-0.000630563
3.10262	1.86692	0.0006343180000000001	-0.0006343180000000001
3.01292	1.87135	0.000634343	-0.000634343
2.9233	1.87619	0.000630331	-0.000630331
2.83379	1.88146	0.000621967	-0.000621967
2.74437	1.8872	0.0006092059999999999	-0.0006092059999999999
2.65506	1.8934	0.0005925319999999999	-0.0005925319999999999
2.56585	1.90011	0.0005722960000000001	-0.0005722960000000001
2.47676	1.90732	0.0005486849999999999	-0.0005486849999999999
2.38779	1.91507	0.000521997	-0.000521997
2.29894	1.92335	0.000492392	-0.000492392
2.21021	1.93219	0.000460423	-0.000460423
2.12159	1.94157	0.000426907	-0.000426907
2.03309	1.9515	0.00039220800000000006	-0.00039220800000000006
1.94471	1.96197	0.000356432	-0.000356432
1.85632	1.97298	0.00032032699999999997	-0.00032032699999999997
1.76758	1.98457	0.000284388	-0.000284388
1.67813	1.99675	0.000248958	-0.000248958
1.5877	2.00954	0.00021446299999999997	-0.00021446299999999997
1.49607	2.02295	0.000181142	-0.000181142
1.40309	2.03696	0.00014944	-0.00014944
1.30893	2.05148	0.0001189997	-0.0001189997
1.21398	2.0664	8.98489e-05	-8.98489e-05
1.11867	2.08155	6.2986e-05	-6.2986e-05
1.02337	2.09677	3.7931899999999995e-05	-3.7931899999999995e-05
0.928086	2.11195	1.3710000000000003e-05	-1.3710000000000003e-05
0.832633	2.127	9.959000000000004e-06	9.959000000000004e-06
0.736822	2.1418	3.332000000000004e-05	3.332000000000004e-05
0.640591	2.1562	5.641099999999997e-05	5.641099999999997e-05
0.54473	2.16988	7.9295e-05	7.9295e-05
0.450274	2.18247	0.00010175700000000001	0.00010175700000000001
0.358112	2.19358	0.00012367	0.00012367
0.268556	2.20284	0.00014547599999999996	0.00014547599999999996
0.180085	2.20995	0.00016751199999999998	0.00016751199999999998
0.0909091	2.2142	0.00019057699999999993	0.00019057699999999993
0.0	2.2142	0.000202556	0.000202556
9.0	2.18893	0.0002364489999999999	0.0002364489999999999
8.90909	2.18893	0.00024922399999999993	0.00024922399999999993
8.81996	2.18457	0.0002762600000000002	0.0002762600000000002
8.73166	2.17729	0.00030462	0.00030462
8.64248	2.16782	0.00033357000000000005	0.00033357000000000005
8.55066	2.15647	0.0003639499999999998	0.0003639499999999998
8.45636	2.14357	0.00039513000000000005	0.00039513000000000005
8.36047	2.12951	0.00042573999999999997	0.00042573999999999997
8.26404	2.11467	0.00045465999999999996	0.00045465999999999996
8.168	2.09939	0.0004806799999999998	0.0004806799999999998
8.07236	2.08384	0.0005023899999999999	0.0005023899999999999
7.97692	2.06815	0.0005187799999999999	0.0005187799999999999
7.88149	2.05241	0.00052983	0.00052983
7.78602	2.03673	0.0005352200000000001	0.0005352200000000001
7.69087	2.02127	0.00053484	0.00053484
7.59649	2.00621	0.0005300299999999999	0.0005300299999999999
7.50327	1.99168	0.00052162	0.00052162
7.41144	1.97777	0.000510324	0.000510324
7.32087	1.96451	0.000496641	0.000496641
7.23135	1.95189	0.0004810009999999999	0.0004810009999999999
7.1426	1.9399	0.0004634690000000001	0.0004634690000000001
7.05426	1.92851	0.00044429000000000007	0.00044429000000000007
6.96596	1.91768	0.00042395199999999996	0.00042395199999999996
6.87754	1.90742	0.00040261	0.00040261
6.789	1.89773	0.000381015	0.000381015
6.70034	1.8886	0.00035850499999999996	0.00035850499999999996
6.61155	1.88005	0.0003344286	0.0003344286
6.52264	1.87205	0.00030988785000000003	0.00030988785000000003
6.43361	1.8646	0.0002853675	0.0002853675
6.34446	1.85769	0.000260414	0.000260414
6.25519	1.85128	0.0002348184	0.0002348184
6.16582	1.84537	0.00020909519999999998	0.00020909519999999998
6.07634	1.83994	0.00018367400000000002	0.00018367400000000002
5.98676	1.83495	0.000158745	0.000158745
5.89709	1.83039	0.00013425700000000004	0.00013425700000000004
5.80734	1.82623	0.000109348	0.000109348
5.7175	1.82246	8.410799999999995e-05	8.410799999999995e-05
5.62759	1.81905	5.849700000000002e-05	5.849700000000002e-05
5.53762	1.81598	3.162499999999997e-05	3.162499999999997e-05
5.44759	1.81323	4.015000000000008e-06	4.015000000000008e-06
5.3575	1.81079	2.3424999999999987e-05	-2.3424999999999987e-05
5.26736	1.80864	5.054799999999998e-05	-5.054799999999998e-05
5.17718	1.80676	7.782199999999996e-05	-7.782199999999996e-05
5.08696	1.80515	0.00010566099999999995	-0.00010566099999999995
4.99671	1.80378	0.00013424900000000002	-0.00013424900000000002
4.90643	1.80266	0.00016379000000000014	-0.00016379000000000014
4.81613	1.80177	0.00019469300000000001	-0.00019469300000000001
4.72581	1.8011	0.0002266709999999999	-0.0002266709999999999
4.63548	1.80066	0.00025891	-0.00025891
4.54515	1.80043	0.00029115	-0.00029115
4.45481	1.80042	0.00032320000000000005	-0.00032320000000000005
4.36447	1.80063	0.00035501999999999994	-0.00035501999999999994
4.27414	1.80105	0.0003868000000000001	-0.0003868000000000001
4.18383	1.8017	0.00041843999999999996	-0.00041843999999999996
4.09352	1.80256	0.00044975000000000006	-0.00044975000000000006
4.00324	1.80367	0.0004798799999999998	-0.0004798799999999998
3.91299	1.80501	0.00050811	-0.00050811
3.82277	1.8066	0.0005345300000000001	-0.0005345300000000001
3.73259	1.80845	0.00055915	-0.00055915
3.64244	1.81057	0.00058204	-0.00058204
3.55235	1.81299	0.000602598	-0.000602598
3.46231	1.8157	0.000620418	-0.000620418
3.37233	1.81874	0.0006356129999999999	-0.0006356129999999999
3.28242	1.82212	0.000647687	-0.000647687
3.19258	1.82586	0.00065586	-0.00065586
3.10282	1.82998	0.000659788	-0.000659788
3.01314	1.8345	0.00065946	-0.00065946
2.92356	1.83945	0.0006546970000000001	-0.0006546970000000001
2.83407	1.84484	0.0006456470000000001	-0.0006456470000000001
2.74469	1.85071	0.0006321330000000001	-0.0006321330000000001
2.65542	1.85707	0.000614398	-0.000614398
2.56626	1.86394	0.00059289	-0.00059289
2.47722	1.87135	0.0005678339999999999	-0.0005678339999999999
2.3883	1.8793	0.0005395850000000001	-0.0005395850000000001
2.29951	1.88781	0.0005083599999999999	-0.0005083599999999999
2.21084	1.89689	0.000474611	-0.000474611
2.1223	1.90654	0.00043913800000000005	-0.00043913800000000005
2.03387	1.91677	0.000402484	-0.000402484
1.94557	1.92756	0.00036501299999999997	-0.00036501299999999997
1.85727	1.93891	0.00032725500000000004	-0.00032725500000000004
1.7686	1.95087	0.00028961	-0.00028961
1.67921	1.96345	0.00025257599999999996	-0.00025257599999999996
1.58881	1.97668	0.00021645600000000002	-0.00021645600000000002
1.49717	1.99056	0.00018156000000000002	-0.00018156000000000002
1.40415	2.00507	0.00014851499999999997	-0.00014851499999999997
1.30991	2.02013	0.00011735189999999999	-0.00011735189999999999
1.21485	2.0356	8.754149999999999e-05	-8.754149999999999e-05
1.11942	2.05133	5.9745400000000006e-05	-5.9745400000000006e-05
1.024	2.06713	3.435550000000001e-05	-3.435550000000001e-05
0.928601	2.0829	1.014399999999999e-05	-1.014399999999999e-05
0.833022	2.09852	1.3643999999999993e-05	1.3643999999999993e-05
0.737072	2.11389	3.713000000000002e-05	3.713000000000002e-05
0.640686	2.12885	6.0355e-05	6.0355e-05
0.54468	2.14304	8.353600000000005e-05	8.353600000000005e-05
0.450123	2.15609	0.00010642499999999994	0.00010642499999999994
