Points:0	Points:1	abs_DELTA_U0	DELTA_U0
7.49194	0.81329	0.003363399999999999	0.003363399999999999
7.40116	0.780505	0.0034974099999999994	0.0034974099999999994
7.31234	0.751201	0.0036212299999999996	0.0036212299999999996
7.22503	0.725166	0.003734079999999999	0.003734079999999999
7.13871	0.702124	0.0038338899999999995	0.0038338899999999995
7.05274	0.681771	0.00391916	0.00391916
6.96643	0.663795	0.0039923599999999995	0.0039923599999999995
6.87956	0.647986	0.004058739999999999	0.004058739999999999
6.79218	0.634155	0.00412288	0.00412288
6.70434	0.622093	0.004181669999999999	0.004181669999999999
6.61611	0.611588	0.004239529999999999	0.004239529999999999
6.52754	0.602436	0.00429882	0.00429882
6.43867	0.594455	0.00435486	0.00435486
6.34955	0.587483	0.00440973	0.00440973
6.26021	0.581382	0.00446525	0.00446525
6.17069	0.576032	0.004512929999999999	0.004512929999999999
6.08101	0.571334	0.004549309999999999	0.004549309999999999
5.9912	0.567201	0.0045820800000000005	0.0045820800000000005
5.90126	0.563564	0.0046067700000000005	0.0046067700000000005
5.81123	0.56036	0.0046167000000000005	0.0046167000000000005
5.7211	0.557539	0.004626109999999999	0.004626109999999999
5.6309	0.555057	0.00463864	0.00463864
5.54063	0.552878	0.004643609999999999	0.004643609999999999
5.4503	0.55097	0.00464507	0.00464507
5.35993	0.549306	0.00464615	0.00464615
5.26951	0.547864	0.004645010000000001	0.004645010000000001
5.17906	0.546624	0.00464413	0.00464413
5.08857	0.54557	0.0046376099999999995	0.0046376099999999995
4.99806	0.544688	0.004619410000000001	0.004619410000000001
4.90753	0.543969	0.00459342	0.00459342
4.81698	0.543402	0.004559240000000001	0.004559240000000001
4.72642	0.542981	0.00452043	0.00452043
4.63585	0.542701	0.00447463	0.00447463
4.54528	0.542558	0.00441487	0.00441487
4.4547	0.542551	0.00435766	0.00435766
4.36412	0.54268	0.00430703	0.00430703
4.27355	0.542946	0.00424859	0.00424859
4.18299	0.543353	0.00418281	0.00418281
4.09244	0.543905	0.00411345	0.00411345
4.00191	0.544609	0.0040421599999999995	0.0040421599999999995
3.91139	0.545474	0.00396327	0.00396327
3.82091	0.54651	0.0038763500000000006	0.0038763500000000006
3.73045	0.547731	0.00378602	0.00378602
3.64003	0.549152	0.00369106	0.00369106
3.54965	0.550792	0.0035885199999999996	0.0035885199999999996
3.45932	0.552673	0.00347642	0.00347642
3.36905	0.554822	0.00336704	0.00336704
3.27884	0.557269	0.0032651	0.0032651
3.1887	0.560051	0.003158228	0.003158228
3.09866	0.56321	0.0030389980000000002	0.0030389980000000002
3.00871	0.566798	0.002915272	0.002915272
2.91888	0.570872	0.002798852	0.002798852
2.82919	0.575504	0.002686701	0.002686701
2.73965	0.580776	0.002576321	0.002576321
2.65029	0.586787	0.0024774410000000004	0.0024774410000000004
2.56115	0.593653	0.002397224	0.002397224
2.47226	0.60151	0.002336228	0.002336228
2.38365	0.610516	0.0022968600000000004	0.0022968600000000004
2.29538	0.620854	0.002278576	0.002278576
2.2075	0.632724	0.0022752700000000002	0.0022752700000000002
2.12007	0.646338	0.0022939799999999997	0.0022939799999999997
2.03315	0.661909	0.00233452	0.00233452
1.94678	0.679629	0.00238484	0.00238484
1.86083	0.699697	0.00245277	0.00245277
1.7746	0.722418	0.0025421600000000003	0.0025421600000000003
1.68747	0.748103	0.0026502	0.0026502
1.59889	0.777027	0.00277868	0.00277868
1.5084	0.809416	0.0029128099999999996	0.0029128099999999996
1.41567	0.845388	0.00298738	0.00298738
1.32099	0.884733	0.00286796	0.00286796
1.22506	0.92691	0.0024125000000000006	0.0024125000000000006
1.12867	0.97118	0.0016877899999999998	0.0016877899999999998
1.03248	1.01671	0.0010842000000000004	0.0010842000000000004
0.936362	1.06295	0.0011126999999999977	0.0011126999999999977
0.839757	1.1094	0.0019272999999999998	0.0019272999999999998
0.742052	1.15542	0.0030267999999999996	0.0030267999999999996
0.642854	1.2	0.003758299999999999	0.003758299999999999
0.543605	1.24121	0.003925700000000001	0.003925700000000001
0.446408	1.27713	0.0037020000000000004	0.0037020000000000004
0.353209	1.30656	0.003339599999999998	0.003339599999999998
0.264876	1.32931	0.0030164000000000024	0.0030164000000000024
0.178558	1.3459	0.0027498	0.0027498
0.090909	1.35568	0.002548599999999998	0.002548599999999998
0.0	1.35568	0.002474500000000001	0.002474500000000001
9.0	1.34041	0.0025435000000000006	0.0025435000000000006
8.90909	1.34041	0.0024516999999999976	0.0024516999999999976
8.82133	1.33087	0.002341300000000001	0.002341300000000001
8.735	1.31472	0.002303099999999999	0.002303099999999999
8.64705	1.29259	0.002301899999999999	0.002301899999999999
8.55439	1.26366	0.0023671000000000005	0.0023671000000000005
8.45755	1.22794	0.002479200000000001	0.002479200000000001
8.35851	1.18648	0.002596899999999999	0.002596899999999999
8.25929	1.14125	0.0026935000000000014	0.0026935000000000014
8.16151	1.0944	0.0027802999999999994	0.0027802999999999994
8.06491	1.04706	0.0028634000000000003	0.0028634000000000003
7.96886	0.999927	0.002954499999999999	0.002954499999999999
7.8728	0.953499	0.003058899999999998	0.003058899999999998
7.77647	0.908295	0.0031725	0.0031725
7.68049	0.865147	0.003295899999999999	0.003295899999999999
7.58566	0.824833	0.0034271000000000006	0.0034271000000000006
7.49269	0.787942	0.0035603500000000003	0.0035603500000000003
7.40195	0.754748	0.0036858000000000012	0.0036858000000000012
7.31317	0.725153	0.003798040000000001	0.003798040000000001
7.22589	0.698937	0.0038964399999999993	0.0038964399999999993
7.13957	0.675814	0.0039803600000000005	0.0039803600000000005
7.0536	0.655467	0.004053	0.004053
6.96727	0.63757	0.00411927	0.00411927
6.88036	0.621896	0.00418393	0.00418393
6.79293	0.608239	0.0042476200000000006	0.0042476200000000006
6.70504	0.596376	0.004309459999999999	0.004309459999999999
6.61676	0.586078	0.00437457	0.00437457
6.52813	0.577133	0.00443957	0.00443957
6.43921	0.569353	0.004499090000000001	0.004499090000000001
6.35004	0.562572	0.0045566999999999995	0.0045566999999999995
6.26066	0.556647	0.004611780000000001	0.004611780000000001
6.17109	0.55146	0.00465621	0.00465621
6.08138	0.546911	0.00468939	0.00468939
5.99152	0.542913	0.0047193899999999995	0.0047193899999999995
5.90155	0.539397	0.0047417100000000005	0.0047417100000000005
5.81149	0.536304	0.00475242	0.00475242
5.72133	0.533581	0.00476368	0.00476368
5.63111	0.531187	0.004776859999999999	0.004776859999999999
5.54081	0.529087	0.00478193	0.00478193
5.45047	0.527248	0.0047801599999999994	0.0047801599999999994
5.36007	0.525645	0.004775969999999999	0.004775969999999999
5.26964	0.524255	0.004770589999999999	0.004770589999999999
5.17917	0.523061	0.004766879999999999	0.004766879999999999
5.08867	0.522046	0.004758760000000001	0.004758760000000001
4.99814	0.521198	0.004738030000000001	0.004738030000000001
4.90759	0.520506	0.00470747	0.00470747
4.81703	0.51996	0.00466887	0.00466887
4.72646	0.519555	0.0046235799999999995	0.0046235799999999995
4.63587	0.519285	0.00457049	0.00457049
4.54528	0.519148	0.00450627	0.00450627
4.45469	0.519141	0.00444397	0.00444397
4.3641	0.519265	0.00438813	0.00438813
4.27352	0.519522	0.0043231	0.0043231
4.18294	0.519913	0.0042542299999999995	0.0042542299999999995
4.09238	0.520444	0.00418685	0.00418685
4.00183	0.521122	0.00410796	0.00410796
3.9113	0.521954	0.00401529	0.00401529
3.8208	0.522952	0.00391461	0.00391461
3.73033	0.524127	0.00380997	0.00380997
3.63989	0.525496	0.0036988999999999998	0.0036988999999999998
3.54949	0.527076	0.0035816570000000002	0.0035816570000000002
3.45914	0.528889	0.003458314	0.003458314
3.36884	0.53096	0.00333767	0.00333767
3.27861	0.533321	0.0032204110000000003	0.0032204110000000003
3.18844	0.536005	0.00309306	0.00309306
3.09837	0.539056	0.0029572830000000002	0.0029572830000000002
3.00839	0.542522	0.002820046	0.002820046
2.91852	0.546463	0.0026915710000000002	0.0026915710000000002
2.82879	0.550948	0.002566319	0.002566319
2.73921	0.556058	0.0024355789999999998	0.0024355789999999998
2.64981	0.561894	0.002318266	0.002318266
2.56062	0.56857	0.002221307	0.002221307
2.47167	0.576227	0.002140468	0.002140468
2.38301	0.585026	0.0020862909999999997	0.0020862909999999997
2.29469	0.595154	0.0020591230000000004	0.0020591230000000004
2.20675	0.606823	0.0020432619999999997	0.0020432619999999997
2.11928	0.620258	0.0020457310000000003	0.0020457310000000003
2.03231	0.635687	0.0020735730000000004	0.0020735730000000004
1.94592	0.653319	0.0021172129999999997	0.0021172129999999997
1.85996	0.67337	0.0021825399999999997	0.0021825399999999997
1.77374	0.696159	0.0022676600000000003	0.0022676600000000003
1.68664	0.722011	0.0023750200000000003	0.0023750200000000003
1.59809	0.751211	0.0025112900000000002	0.0025112900000000002
1.50764	0.783992	0.00267581	0.00267581
1.41497	0.820474	0.00283798	0.00283798
1.32035	0.860442	0.00288622	0.00288622
1.2245	0.903339	0.00262918	0.00262918
1.12819	0.948407	0.0019895299999999998	0.0019895299999999998
1.03211	0.994798	0.0012408999999999996	0.0012408999999999996
0.936118	1.04195	0.0009633000000000003	0.0009633000000000003
0.839642	1.08937	0.0015633	0.0015633
0.742056	1.13641	0.0027212	0.0027212
0.642941	1.18201	0.003670299999999998	0.003670299999999998
0.543728	1.22414	0.004024600000000003	0.004024600000000003
0.446519	1.26081	0.0038973999999999988	0.0038973999999999988
0.353277	1.29076	0.0035556999999999984	0.0035556999999999984
0.264911	1.31382	0.003227299999999999	0.003227299999999999
0.178571	1.33056	0.002959400000000001	0.002959400000000001
0.090909	1.34041	0.002759600000000001	0.002759600000000001
0.0	1.34041	0.0026857999999999986	0.0026857999999999986
9.0	1.3256	0.0027523999999999986	0.0027523999999999986
8.90909	1.3256	0.0026579000000000012	0.0026579000000000012
8.82131	1.31602	0.0025416000000000015	0.0025416000000000015
8.73494	1.29975	0.0024978000000000014	0.0024978000000000014
8.64694	1.27737	0.0024969	0.0024969
8.55424	1.24796	0.0025687999999999996	0.0025687999999999996
8.4574	1.21151	0.0026859000000000015	0.0026859000000000015
8.3584	1.16912	0.0028031999999999987	0.0028031999999999987
8.25928	1.12287	0.002897799999999999	0.002897799999999999
8.16162	1.075	0.0029817999999999997	0.0029817999999999997
8.06516	1.02668	0.0030621	0.0030621
7.96923	0.978638	0.0031502000000000006	0.0031502000000000006
7.87329	0.931353	0.0032516999999999997	0.0032516999999999997
7.77706	0.885351	0.0033626999999999997	0.0033626999999999997
7.68116	0.841481	0.0034824999999999995	0.0034824999999999995
7.5864	0.800537	0.003609629999999999	0.003609629999999999
7.49348	0.763128	0.003734620000000001	0.003734620000000001
7.40279	0.729536	0.003847080000000001	0.003847080000000001
7.31404	0.699661	0.00394515	0.00394515
7.22678	0.673278	0.0040295899999999996	0.0040295899999999996
7.14047	0.650089	0.00410015	0.00410015
7.05448	0.629766	0.004164589999999999	0.004164589999999999
6.96812	0.611965	0.004228880000000001	0.004228880000000001
6.88117	0.596444	0.0042945200000000005	0.0042945200000000005
6.79369	0.582978	0.004361009999999999	0.004361009999999999
6.70575	0.571326	0.00442747	0.00442747
6.61741	0.561247	0.004496919999999999	0.004496919999999999
6.52872	0.55252	0.00456582	0.00456582
6.43975	0.544947	0.00462901	0.00462901
6.35053	0.53836	0.00468807	0.00468807
6.2611	0.532616	0.00474164	0.00474164
6.17149	0.527594	0.004784589999999999	0.004784589999999999
6.08173	0.523195	0.004817999999999999	0.004817999999999999
5.99184	0.519333	0.004846	0.004846
5.90184	0.51594	0.004865479999999999	0.004865479999999999
5.81175	0.512956	0.00487853	0.00487853
5.72156	0.510331	0.00489196	0.00489196
5.63131	0.508025	0.00490333	0.00490333
5.541	0.506002	0.0049071	0.0049071
5.45063	0.504232	0.004903619999999999	0.004903619999999999
5.36021	0.50269	0.004895789999999999	0.004895789999999999
5.26976	0.501353	0.004886159999999999	0.004886159999999999
5.17927	0.500205	0.0048791600000000004	0.0048791600000000004
5.08875	0.499229	0.00486924	0.00486924
4.99821	0.498413	0.0048458400000000006	0.0048458400000000006
4.90765	0.497747	0.00481059	0.00481059
4.81708	0.497223	0.00476946	0.00476946
4.72649	0.496834	0.00471795	0.00471795
4.63589	0.496575	0.0046581899999999996	0.0046581899999999996
4.54529	0.496443	0.00459329	0.00459329
4.45469	0.496436	0.00452606	0.00452606
4.36408	0.496555	0.00446423	0.00446423
4.27349	0.496802	0.00439438	0.00439438
4.1829	0.497178	0.00432162	0.00432162
4.09232	0.497689	0.0042517399999999995	0.0042517399999999995
4.00176	0.49834	0.00416558	0.00416558
3.91122	0.49914	0.004061017	0.004061017
3.8207	0.500099	0.003948303	0.003948303
3.73021	0.50123	0.003830278	0.003830278
3.63975	0.502546	0.0037025779999999998	0.0037025779999999998
3.54933	0.504067	0.0035725550000000003	0.0035725550000000003
3.45896	0.505812	0.003441048	0.003441048
3.36864	0.507807	0.003308001	0.003308001
3.27838	0.51008	0.003170769	0.003170769
3.18819	0.512668	0.0030242554999999997	0.0030242554999999997
3.09808	0.51561	0.0028757145000000003	0.0028757145000000003
3.00807	0.518955	0.0027267075000000003	0.0027267075000000003
2.91817	0.522761	0.002584572	0.002584572
2.8284	0.527097	0.002443974	0.002443974
2.73877	0.532044	0.0022971050000000002	0.0022971050000000002
2.64932	0.537701	0.0021619720000000003	0.0021619720000000003
2.56008	0.544184	0.002044658	0.002044658
2.47108	0.551634	0.001946246	0.001946246
2.38236	0.560216	0.0018779402	0.0018779402
2.29398	0.570125	0.0018395888	0.0018395888
2.206	0.581579	0.001811721	0.001811721
2.11846	0.594818	0.001796837	0.001796837
2.03146	0.610087	0.001810735	0.001810735
1.94504	0.627613	0.0018475219999999999	0.0018475219999999999
1.85906	0.64763	0.0019062180000000003	0.0019062180000000003
1.77285	0.670471	0.0019828800000000002	0.0019828800000000002
1.68576	0.696476	0.00208146	0.00208146
1.59724	0.72594	0.00221523	0.00221523
1.50684	0.759104	0.00238924	0.00238924
1.41422	0.796088	0.0025945599999999997	0.0025945599999999997
1.31967	0.83667	0.00276232	0.00276232
1.22389	0.880277	0.00271274	0.00271274
1.12768	0.926132	0.0022521599999999996	0.0022521599999999996
1.03171	0.973373	0.0014718100000000005	0.0014718100000000005
0.935848	1.02143	0.0009234000000000013	0.0009234000000000013
0.839508	1.06982	0.0012381999999999983	0.0012381999999999983
0.74205	1.11786	0.002365199999999998	0.002365199999999998
0.64303	1.16448	0.0035102000000000015	0.0035102000000000015
0.543864	1.20756	0.004075899999999997	0.004075899999999997
0.446647	1.24498	0.0040724	0.0040724
0.353362	1.27545	0.0037675	0.0037675
0.264957	1.29881	0.0034357	0.0034357
0.178589	1.31569	0.0031667999999999974	0.0031667999999999974
0.090909	1.3256	0.0029689	0.0029689
0.0	1.3256	0.0028956000000000016	0.0028956000000000016
9.0	1.31125	0.002955900000000001	0.002955900000000001
8.90909	1.31125	0.0028585	0.0028585
8.82128	1.30164	0.002737800000000002	0.002737800000000002
8.73487	1.28527	0.0026896000000000003	0.0026896000000000003
8.64682	1.26264	0.0026896999999999997	0.0026896999999999997
8.55407	1.23275	0.002767600000000002	0.002767600000000002
8.45722	1.19556	0.002886699999999999	0.002886699999999999
8.35828	1.15223	0.0030016	0.0030016
8.25927	1.10495	0.003093600000000002	0.003093600000000002
8.16175	1.05607	0.003173799999999999	0.003173799999999999
8.06543	1.00679	0.0032505000000000017	0.0032505000000000017
7.96964	0.957837	0.0033345000000000007	0.0033345000000000007
7.87381	0.909707	0.003430800000000001	0.003430800000000001
7.77768	0.862919	0.0035385	0.0035385
7.68187	0.818335	0.003654290000000001	0.003654290000000001
7.58717	0.776772	0.003774079999999999	0.003774079999999999
7.49432	0.738852	0.0038858899999999995	0.0038858899999999995
7.40367	0.704871	0.003982610000000001	0.003982610000000001
7.31495	0.674728	0.004065850000000001	0.004065850000000001
7.2277	0.648191	0.0041370999999999995	0.0041370999999999995
7.14139	0.624953	0.004199640000000001	0.004199640000000001
7.05539	0.60467	0.004261739999999999	0.004261739999999999
6.969	0.586984	0.00432743	0.00432743
6.882	0.571632	0.00439612	0.00439612
6.79446	0.558374	0.00446646	0.00446646
6.70646	0.546947	0.0045363600000000006	0.0045363600000000006
6.61806	0.537098	0.00460682	0.00460682
6.52932	0.528594	0.00467675	0.00467675
6.44029	0.521235	0.0047427	0.0047427
6.35102	0.514847	0.004802669999999999	0.004802669999999999
6.26154	0.509286	0.0048559499999999995	0.0048559499999999995
6.17189	0.504431	0.004899489999999999	0.004899489999999999
6.08209	0.500182	0.0049339200000000005	0.0049339200000000005
5.99216	0.496457	0.004961050000000001	0.004961050000000001
5.90213	0.493186	0.0049802499999999994	0.0049802499999999994
5.812	0.490311	0.0049960000000000004	0.0049960000000000004
5.72179	0.487785	0.005010549999999999	0.005010549999999999
5.63152	0.485566	0.005019699999999999	0.005019699999999999
5.54118	0.48362	0.00502153	0.00502153
5.45079	0.481918	0.00501658	0.00501658
5.36035	0.480436	0.005005540000000001	0.005005540000000001
5.26988	0.479151	0.004993039999999999	0.004993039999999999
5.17938	0.478048	0.00498263	0.00498263
5.08884	0.477111	0.00496918	0.00496918
4.99829	0.476328	0.00494253	0.00494253
4.90771	0.475688	0.00490376	0.00490376
4.81712	0.475185	0.0048606000000000005	0.0048606000000000005
4.72652	0.474811	0.004803170000000001	0.004803170000000001
4.63591	0.474562	0.00473759	0.00473759
4.5453	0.474435	0.00467194	0.00467194
4.45468	0.474429	0.00460258	0.00460258
4.36407	0.474544	0.00453677	0.00453677
4.27346	0.47478	0.00446275	0.00446275
4.18285	0.475141	0.00438328	0.00438328
4.09226	0.475632	0.004304823	0.004304823
4.00169	0.476257	0.00421206	0.00421206
3.91113	0.477026	0.00409955	0.00409955
3.82059	0.477947	0.003978463	0.003978463
3.73009	0.479033	0.003848118	0.003848118
3.63961	0.480298	0.003705215	0.003705215
3.54917	0.481759	0.0035656908	0.0035656908
3.45878	0.483437	0.0034253635	0.0034253635
3.36843	0.485356	0.003276651	0.003276651
3.27815	0.487543	0.0031197910000000002	0.0031197910000000002
3.18793	0.490034	0.0029580970000000002	0.0029580970000000002
3.0978	0.492868	0.002798206	0.002798206
3.00775	0.496092	0.0026380469999999997	0.0026380469999999997
2.91782	0.499763	0.002481037	0.002481037
2.828	0.50395	0.002323384	0.002323384
2.73834	0.508732	0.002161054	0.002161054
2.64884	0.514207	0.002008425	0.002008425
2.55955	0.520493	0.0018723659999999999	0.0018723659999999999
2.47049	0.527731	0.0017597770000000001	0.0017597770000000001
2.38172	0.536089	0.001677781	0.001677781
2.29327	0.545766	0.0016229880000000001	0.0016229880000000001
2.20523	0.556993	0.001582297	0.001582297
2.11764	0.57002	0.001554506	0.001554506
2.03058	0.585113	0.0015552045	0.0015552045
1.94413	0.602515	0.0015813732	0.0015813732
1.85813	0.622479	0.001627662	0.001627662
1.77192	0.645358	0.0016918500000000002	0.0016918500000000002
1.68484	0.671502	0.001780413	0.001780413
1.59635	0.701219	0.0019074019999999999	0.0019074019999999999
1.50599	0.734755	0.00207884	0.00207884
1.41343	0.772233	0.00229853	0.00229853
1.31895	0.81342	0.00253223	0.00253223
1.22325	0.857728	0.0026522599999999996	0.0026522599999999996
1.12714	0.90436	0.00241885	0.00241885
1.03129	0.952439	0.00172632	0.00172632
0.935553	1.00139	0.0009873999999999994	0.0009873999999999994
0.839354	1.05074	0.0009802000000000005	0.0009802000000000005
0.742034	1.09979	0.0019804999999999996	0.0019804999999999996
0.643119	1.14743	0.0032796000000000006	0.0032796000000000006
0.54401	1.19145	0.004072900000000001	0.004072900000000001
0.446794	1.22964	0.004221300000000001	0.004221300000000001
0.353464	1.26063	0.0039726	0.0039726
0.265016	1.28428	0.0036419999999999994	0.0036419999999999994
0.178613	1.3013	0.0033716999999999983	0.0033716999999999983
0.090909	1.31125	0.0031747999999999985	0.0031747999999999985
0.0	1.31125	0.0031011999999999984	0.0031011999999999984
9.0	1.29736	0.0031558000000000003	0.0031558000000000003
8.90909	1.29736	0.0030548	0.0030548
8.82125	1.28772	0.002929099999999997	0.002929099999999997
8.73479	1.27126	0.002877000000000001	0.002877000000000001
8.64667	1.2484	0.0028783999999999997	0.0028783999999999997
8.55389	1.21801	0.0029624000000000004	0.0029624000000000004
8.45704	1.18008	0.0030820000000000014	0.0030820000000000014
8.35817	1.1358	0.0031922999999999986	0.0031922999999999986
8.25928	1.0875	0.0032794999999999977	0.0032794999999999977
8.1619	1.0376	0.0033550000000000003	0.0033550000000000003
8.06573	0.987369	0.003427900000000001	0.003427900000000001
7.97007	0.937527	0.003506699999999998	0.003506699999999998
7.87436	0.888564	0.0035954000000000003	0.0035954000000000003
7.77834	0.841002	0.0036971999999999994	0.0036971999999999994
7.68261	0.795714	0.0038086099999999987	0.0038086099999999987
7.58799	0.753539	0.003917459999999999	0.003917459999999999
7.49519	0.715117	0.004013089999999999	0.004013089999999999
7.40459	0.680757	0.00409534	0.00409534
7.3159	0.650357	0.0041642599999999995	0.0041642599999999995
7.22866	0.623679	0.004223429999999999	0.004223429999999999
7.14234	0.600406	0.00428279	0.00428279
7.05632	0.58018	0.004347030000000001	0.004347030000000001
6.96989	0.562627	0.00441622	0.00441622
6.88284	0.547463	0.00449005	0.00449005
6.79524	0.534427	0.004563639999999999	0.004563639999999999
6.70718	0.523238	0.00463475	0.00463475
6.61871	0.513628	0.00470483	0.00470483
6.52991	0.505356	0.004774469999999999	0.004774469999999999
6.44083	0.498215	0.00484181	0.00484181
6.3515	0.492029	0.0049028100000000005	0.0049028100000000005
6.26198	0.486653	0.004957700000000001	0.004957700000000001
6.17228	0.481966	0.0050027000000000005	0.0050027000000000005
6.08244	0.477869	0.005037550000000001	0.005037550000000001
5.99248	0.47428	0.00506509	0.00506509
5.90241	0.471131	0.00508614	0.00508614
5.81225	0.468365	0.0051055200000000005	0.0051055200000000005
5.72202	0.465936	0.0051208700000000005	0.0051208700000000005
5.63171	0.463803	0.0051281	0.0051281
5.54135	0.461934	0.005128530000000001	0.005128530000000001
5.45094	0.4603	0.0051213299999999995	0.0051213299999999995
5.36049	0.458876	0.005106919999999999	0.005106919999999999
5.27	0.457643	0.005092360000000001	0.005092360000000001
5.17948	0.456585	0.00507841	0.00507841
5.08893	0.455685	0.00505875	0.00505875
4.99836	0.454934	0.00502785	0.00502785
4.90777	0.454321	0.00498797	0.00498797
4.81717	0.453838	0.00494215	0.00494215
4.72655	0.453479	0.00487968	0.00487968
4.63593	0.453241	0.0048103799999999995	0.0048103799999999995
4.5453	0.453119	0.00474367	0.00474367
4.45468	0.453113	0.00467484	0.00467484
4.36405	0.453223	0.004605441	0.004605441
4.27343	0.453449	0.004526493	0.004526493
4.18281	0.453796	0.004439926	0.004439926
4.09221	0.454266	0.004350788	0.004350788
4.00162	0.454866	0.004252034	0.004252034
3.91104	0.455604	0.004134069	0.004134069
3.82049	0.456488	0.0040046438999999994	0.0040046438999999994
3.72997	0.45753	0.00386217	0.00386217
3.63948	0.458744	0.003707461	0.003707461
3.54902	0.460147	0.0035612459999999997	0.0035612459999999997
3.4586	0.461758	0.003409045	0.003409045
3.36824	0.463601	0.003242076	0.003242076
3.27793	0.465703	0.0030702530000000002	0.0030702530000000002
3.18768	0.468098	0.002897312	0.002897312
3.09752	0.470824	0.002725542	0.002725542
3.00744	0.473927	0.0025541129999999998	0.0025541129999999998
2.91747	0.477464	0.002382137	0.002382137
2.82761	0.481501	0.002206403	0.002206403
2.7379	0.486117	0.002028052	0.002028052
2.64836	0.491409	0.001859391	0.001859391
2.55901	0.497495	0.0017086879999999999	0.0017086879999999999
2.4699	0.504515	0.001584521	0.001584521
2.38107	0.512642	0.0014878320000000001	0.0014878320000000001
2.29256	0.52208	0.001413246	0.001413246
2.20445	0.533066	0.001357787	0.001357787
2.1168	0.545868	0.001320329	0.001320329
2.02969	0.560765	0.001308781	0.001308781
1.9432	0.578026	0.00132113	0.00132113
1.85718	0.597921	0.001351871	0.001351871
1.77095	0.620821	0.0014009055	0.0014009055
1.68389	0.64709	0.0014782859999999999	0.0014782859999999999
1.59543	0.67705	0.0015927670000000001	0.0015927670000000001
1.5051	0.710948	0.001752746	0.001752746
1.4126	0.748911	0.001973982	0.001973982
1.31818	0.790695	0.00223961	0.00223961
1.22257	0.835694	0.0024700100000000003	0.0024700100000000003
1.12656	0.883092	0.00245489	0.00245489
1.03083	0.931996	0.0019488399999999994	0.0019488399999999994
0.935233	0.981835	0.001133239999999999	0.001133239999999999
0.839181	1.03212	0.0008097	0.0008097
0.742006	1.08217	0.0015903000000000028	0.0015903000000000028
0.643208	1.13083	0.0029790999999999984	0.0029790999999999984
0.544168	1.17581	0.004008300000000003	0.004008300000000003
0.446958	1.21478	0.004337799999999999	0.004337799999999999
0.353584	1.24629	0.004166899999999998	0.004166899999999998
0.265088	1.27023	0.0038445000000000007	0.0038445000000000007
0.178641	1.28737	0.0035731999999999986	0.0035731999999999986
0.090909	1.29736	0.0033777999999999968	0.0033777999999999968
0.0	1.29736	0.003304500000000002	0.003304500000000002
9.0	1.28391	0.0033573000000000006	0.0033573000000000006
8.90909	1.28391	0.0032520999999999974	0.0032520999999999974
8.82122	1.27426	0.003117599999999998	0.003117599999999998
8.7347	1.25772	0.0030590000000000027	0.0030590000000000027
8.64651	1.23463	0.0030620000000000022	0.0030620000000000022
8.55368	1.20376	0.0031527000000000013	0.0031527000000000013
8.45685	1.16506	0.0032711000000000025	0.0032711000000000025
8.35806	1.11984	0.003374200000000001	0.003374200000000001
8.2593	1.0705	0.003455699999999999	0.003455699999999999
8.16207	1.0196	0.0035261000000000008	0.0035261000000000008
8.06605	0.968425	0.003592999999999999	0.003592999999999999
7.97053	0.917706	0.0036651999999999987	0.0036651999999999987
7.87495	0.867926	0.0037473000000000003	0.0037473000000000003
7.77902	0.8196	0.0038422400000000002	0.0038422400000000002
7.68339	0.77362	0.003944319999999999	0.003944319999999999
7.58884	0.73084	0.00403831	0.00403831
7.49611	0.691926	0.0041176400000000005	0.0041176400000000005
7.40555	0.657195	0.004186260000000001	0.004186260000000001
7.31688	0.626548	0.004242019999999999	0.004242019999999999
7.22965	0.599742	0.0042928	0.0042928
7.14332	0.576449	0.004352820000000001	0.004352820000000001
7.05727	0.556299	0.00442166	0.00442166
6.97079	0.538895	0.0044956399999999995	0.0044956399999999995
6.88369	0.523936	0.00457369	0.00457369
6.79603	0.511137	0.00464958	0.00464958
6.70789	0.500197	0.00472142	0.00472142
6.61937	0.490836	0.00479197	0.00479197
6.5305	0.482802	0.00486155	0.00486155
6.44136	0.475883	0.00492865	0.00492865
6.35198	0.469902	0.004991410000000001	0.004991410000000001
6.26241	0.464712	0.005048980000000001	0.005048980000000001
6.17267	0.460193	0.00509532	0.00509532
6.08279	0.456248	0.005131269999999999	0.005131269999999999
5.99279	0.452794	0.00515995	0.00515995
5.90269	0.449767	0.005183700000000001	0.005183700000000001
5.8125	0.447109	0.00520791	0.00520791
5.72224	0.444776	0.00522392	0.00522392
5.63191	0.442729	0.005229180000000001	0.005229180000000001
5.54153	0.440935	0.0052282	0.0052282
5.4511	0.439368	0.005218529999999999	0.005218529999999999
5.36062	0.438003	0.005202	0.005202
5.27012	0.436821	0.00518407	0.00518407
5.17958	0.435806	0.0051645	0.0051645
5.08901	0.434944	0.005137870000000001	0.005137870000000001
4.99843	0.434224	0.00510282	0.00510282
4.90783	0.433636	0.0050636399999999995	0.0050636399999999995
4.81721	0.433174	0.005014920000000001	0.005014920000000001
4.72658	0.43283	0.00494858	0.00494858
4.63595	0.432601	0.00487846	0.00487846
4.54531	0.432485	0.004811411	0.004811411
4.45467	0.432479	0.004741873	0.004741873
4.36403	0.432584	0.004667495	0.004667495
4.2734	0.432801	0.004584565	0.004584565
4.18277	0.433133	0.0044928929999999995	0.0044928929999999995
4.09215	0.433584	0.004393492	0.004393492
